~id, ~from, ~to, ~label, weight:Int
e4354, t2177, p219, ok boomer, 2
e4355, p219, t2178, ok boomer, 2
e4356, t2178, p219, ok boomer, 2
e4357, p220, t2179, ok boomer, 24
e4358, t2179, p220, ok boomer, 24
e4359, p220, t2180, ok boomer, 22
e4360, t2180, p220, ok boomer, 22
e4361, p220, t1906, ok boomer, 20
e4362, t1906, p220, ok boomer, 20
e4363, p220, t983, ok boomer, 20
e4364, t983, p220, ok boomer, 20
e4365, p220, t807, ok boomer, 19
e4366, t807, p220, ok boomer, 19
e4367, p220, t2034, ok boomer, 17
e4368, t2034, p220, ok boomer, 17
e4369, p220, t1967, ok boomer, 16
e4370, t1967, p220, ok boomer, 16
e4371, p220, t2103, ok boomer, 15
e4372, t2103, p220, ok boomer, 15
e4373, p220, t1943, ok boomer, 15
e4374, t1943, p220, ok boomer, 15
e4375, p220, t2188, ok boomer, 13
e4376, t2188, p220, ok boomer, 13
e4377, p221, t2189, ok boomer, 25
e4378, t2189, p221, ok boomer, 25
e4379, p221, t2190, ok boomer, 25
e4380, t2190, p221, ok boomer, 25
e4381, p221, t2191, ok boomer, 25
e4382, t2191, p221, ok boomer, 25
e4383, p221, t2192, ok boomer, 25
e4384, t2192, p221, ok boomer, 25
e4385, p221, t2193, ok boomer, 25
e4386, t2193, p221, ok boomer, 25
e4387, p221, t2194, ok boomer, 25
e4388, t2194, p221, ok boomer, 25
e4389, p221, t2195, ok boomer, 25
e4390, t2195, p221, ok boomer, 25
e4391, p221, t2196, ok boomer, 25
e4392, t2196, p221, ok boomer, 25
e4393, p221, t2197, ok boomer, 25
e4394, t2197, p221, ok boomer, 25
e4395, p221, t2198, ok boomer, 25
e4396, t2198, p221, ok boomer, 25
e4397, p222, t1476, ok boomer, 23
e4398, t1476, p222, ok boomer, 23
e4399, p222, t2200, ok boomer, 22
e4400, t2200, p222, ok boomer, 22
e4401, p222, t2201, ok boomer, 22
e4402, t2201, p222, ok boomer, 22
e4403, p222, t2202, ok boomer, 22
e4404, t2202, p222, ok boomer, 22
e4405, p222, t2203, ok boomer, 21
e4406, t2203, p222, ok boomer, 21
e4407, p222, t2204, ok boomer, 4
e4408, t2204, p222, ok boomer, 4
e4409, p222, t2205, ok boomer, 2
e4410, t2205, p222, ok boomer, 2
e4411, p222, t2206, ok boomer, 2
e4412, t2206, p222, ok boomer, 2
e4413, p222, t2207, ok boomer, 2
e4414, t2207, p222, ok boomer, 2
e4415, p222, t2208, ok boomer, 2
e4416, t2208, p222, ok boomer, 2
e4417, p223, t606, ok boomer, 8
e4418, t606, p223, ok boomer, 8
e4419, p223, t2210, ok boomer, 8
e4420, t2210, p223, ok boomer, 8
e4421, p223, t2211, ok boomer, 8
e4422, t2211, p223, ok boomer, 8
e4423, p223, t2212, ok boomer, 8
e4424, t2212, p223, ok boomer, 8
e4425, p223, t2213, ok boomer, 8
e4426, t2213, p223, ok boomer, 8
e4427, p223, t2214, ok boomer, 8
e4428, t2214, p223, ok boomer, 8
e4429, p223, t2215, ok boomer, 7
e4430, t2215, p223, ok boomer, 7
e4431, p223, t2216, ok boomer, 7
e4432, t2216, p223, ok boomer, 7
e4433, p223, t2217, ok boomer, 7
e4434, t2217, p223, ok boomer, 7
e4435, p223, t2218, ok boomer, 7
e4436, t2218, p223, ok boomer, 7
e4437, p224, t2219, ok boomer, 24
e4438, t2219, p224, ok boomer, 24
e4439, p224, t2220, ok boomer, 24
e4440, t2220, p224, ok boomer, 24
e4441, p224, t2221, ok boomer, 23
e4442, t2221, p224, ok boomer, 23
e4443, p224, t2222, ok boomer, 23
e4444, t2222, p224, ok boomer, 23
e4445, p224, t2223, ok boomer, 23
e4446, t2223, p224, ok boomer, 23
e4447, p224, t2224, ok boomer, 23
e4448, t2224, p224, ok boomer, 23
e4449, p224, t2225, ok boomer, 22
e4450, t2225, p224, ok boomer, 22
e4451, p224, t2226, ok boomer, 22
e4452, t2226, p224, ok boomer, 22
e4453, p224, t2227, ok boomer, 22
e4454, t2227, p224, ok boomer, 22
e4455, p224, t2228, ok boomer, 22
e4456, t2228, p224, ok boomer, 22
e4457, p225, t2229, ok boomer, 5
e4458, t2229, p225, ok boomer, 5
e4459, p225, t2230, ok boomer, 3
e4460, t2230, p225, ok boomer, 3
e4461, p225, t2231, ok boomer, 3
e4462, t2231, p225, ok boomer, 3
e4463, p225, t2232, ok boomer, 2
e4464, t2232, p225, ok boomer, 2
e4465, p225, t2233, ok boomer, 2
e4466, t2233, p225, ok boomer, 2
e4467, p225, t2234, ok boomer, 2
e4468, t2234, p225, ok boomer, 2
e4469, p225, t2235, ok boomer, 2
e4470, t2235, p225, ok boomer, 2
e4471, p225, t2236, ok boomer, 2
e4472, t2236, p225, ok boomer, 2
e4473, p225, t2237, ok boomer, 2
e4474, t2237, p225, ok boomer, 2
e4475, p225, t2238, ok boomer, 2
e4476, t2238, p225, ok boomer, 2
e4477, p226, t2239, ok boomer, 10
e4478, t2239, p226, ok boomer, 10
e4479, p226, t2240, ok boomer, 8
e4480, t2240, p226, ok boomer, 8
e4481, p226, t2241, ok boomer, 7
e4482, t2241, p226, ok boomer, 7
e4483, p226, t2242, ok boomer, 5
e4484, t2242, p226, ok boomer, 5
e4485, p226, t1385, ok boomer, 4
e4486, t1385, p226, ok boomer, 4
e4487, p226, t2244, ok boomer, 4
e4488, t2244, p226, ok boomer, 4
e4489, p226, t2245, ok boomer, 4
e4490, t2245, p226, ok boomer, 4
e4491, p226, t2246, ok boomer, 4
e4492, t2246, p226, ok boomer, 4
e4493, p226, t2247, ok boomer, 3
e4494, t2247, p226, ok boomer, 3
e4495, p226, t1464, ok boomer, 3
e4496, t1464, p226, ok boomer, 3
e4497, p227, t2249, ok boomer, 3
e4498, t2249, p227, ok boomer, 3
e4499, p227, t2250, ok boomer, 2
e4500, t2250, p227, ok boomer, 2
e4501, p227, t2251, ok boomer, 2
e4502, t2251, p227, ok boomer, 2
e4503, p227, t2252, ok boomer, 2
e4504, t2252, p227, ok boomer, 2
e4505, p227, t2253, ok boomer, 2
e4506, t2253, p227, ok boomer, 2
e4507, p227, t2254, ok boomer, 2
e4508, t2254, p227, ok boomer, 2
e4509, p227, t2255, ok boomer, 2
e4510, t2255, p227, ok boomer, 2
e4511, p227, t2256, ok boomer, 2
e4512, t2256, p227, ok boomer, 2
e4513, p227, t2257, ok boomer, 1
e4514, t2257, p227, ok boomer, 1
e4515, p227, t2258, ok boomer, 1
e4516, t2258, p227, ok boomer, 1
e4517, p228, t2259, ok boomer, 7
e4518, t2259, p228, ok boomer, 7
e4519, p228, t2260, ok boomer, 6
e4520, t2260, p228, ok boomer, 6
e4521, p228, t2261, ok boomer, 4
e4522, t2261, p228, ok boomer, 4
e4523, p228, t2262, ok boomer, 4
e4524, t2262, p228, ok boomer, 4
e4525, p228, t983, ok boomer, 4
e4526, t983, p228, ok boomer, 4
e4527, p228, t2264, ok boomer, 4
e4528, t2264, p228, ok boomer, 4
e4529, p228, t2265, ok boomer, 4
e4530, t2265, p228, ok boomer, 4
e4531, p228, t2266, ok boomer, 3
e4532, t2266, p228, ok boomer, 3
e4533, p228, t2267, ok boomer, 3
e4534, t2267, p228, ok boomer, 3
e4535, p228, t2268, ok boomer, 3
e4536, t2268, p228, ok boomer, 3
e4537, p229, t2269, ok boomer, 12
e4538, t2269, p229, ok boomer, 12
e4539, p229, t2204, ok boomer, 7
e4540, t2204, p229, ok boomer, 7
e4541, p229, t2271, ok boomer, 6
e4542, t2271, p229, ok boomer, 6
e4543, p229, t2272, ok boomer, 5
e4544, t2272, p229, ok boomer, 5
e4545, p229, t725, ok boomer, 5
e4546, t725, p229, ok boomer, 5
e4547, p229, t2274, ok boomer, 5
e4548, t2274, p229, ok boomer, 5
e4549, p229, t2275, ok boomer, 4
e4550, t2275, p229, ok boomer, 4
e4551, p229, t738, ok boomer, 4
e4552, t738, p229, ok boomer, 4
e4553, p229, t2277, ok boomer, 4
e4554, t2277, p229, ok boomer, 4
e4555, p229, t2278, ok boomer, 4
e4556, t2278, p229, ok boomer, 4
e4557, p230, t2279, ok boomer, 14
e4558, t2279, p230, ok boomer, 14
e4559, p230, t2280, ok boomer, 11
e4560, t2280, p230, ok boomer, 11
e4561, p230, t2281, ok boomer, 10
e4562, t2281, p230, ok boomer, 10
e4563, p230, t1464, ok boomer, 9
e4564, t1464, p230, ok boomer, 9
e4565, p230, t606, ok boomer, 9
e4566, t606, p230, ok boomer, 9
e4567, p230, t2219, ok boomer, 8
e4568, t2219, p230, ok boomer, 8
e4569, p230, t2285, ok boomer, 7
e4570, t2285, p230, ok boomer, 7
e4571, p230, t2286, ok boomer, 6
e4572, t2286, p230, ok boomer, 6
e4573, p230, t2287, ok boomer, 6
e4574, t2287, p230, ok boomer, 6
e4575, p230, t2288, ok boomer, 5
e4576, t2288, p230, ok boomer, 5
e4577, p231, t2289, ok boomer, 8
e4578, t2289, p231, ok boomer, 8
e4579, p231, t606, ok boomer, 7
e4580, t606, p231, ok boomer, 7
e4581, p231, t2211, ok boomer, 6
e4582, t2211, p231, ok boomer, 6
e4583, p231, t2292, ok boomer, 6
e4584, t2292, p231, ok boomer, 6
e4585, p231, t2293, ok boomer, 5
e4586, t2293, p231, ok boomer, 5
e4587, p231, t2294, ok boomer, 5
e4588, t2294, p231, ok boomer, 5
e4589, p231, t2295, ok boomer, 5
e4590, t2295, p231, ok boomer, 5
e4591, p231, t2215, ok boomer, 4
e4592, t2215, p231, ok boomer, 4
e4593, p231, t2297, ok boomer, 4
e4594, t2297, p231, ok boomer, 4
e4595, p231, t2298, ok boomer, 4
e4596, t2298, p231, ok boomer, 4
e4597, p232, t2299, ok boomer, 23
e4598, t2299, p232, ok boomer, 23
e4599, p232, t2300, ok boomer, 23
e4600, t2300, p232, ok boomer, 23
e4601, p232, t2301, ok boomer, 19
e4602, t2301, p232, ok boomer, 19
e4603, p232, t2302, ok boomer, 14
e4604, t2302, p232, ok boomer, 14
e4605, p232, t2303, ok boomer, 11
e4606, t2303, p232, ok boomer, 11
e4607, p232, t2304, ok boomer, 10
e4608, t2304, p232, ok boomer, 10
e4609, p232, t2305, ok boomer, 7
e4610, t2305, p232, ok boomer, 7
e4611, p232, t2306, ok boomer, 7
e4612, t2306, p232, ok boomer, 7
e4613, p232, t2307, ok boomer, 4
e4614, t2307, p232, ok boomer, 4
e4615, p232, t2308, ok boomer, 4
e4616, t2308, p232, ok boomer, 4
e4617, p233, t2309, ok boomer, 22
e4618, t2309, p233, ok boomer, 22
e4619, p233, t2310, ok boomer, 22
e4620, t2310, p233, ok boomer, 22
e4621, p233, t2311, ok boomer, 21
e4622, t2311, p233, ok boomer, 21
e4623, p233, t2312, ok boomer, 10
e4624, t2312, p233, ok boomer, 10
e4625, p233, t2313, ok boomer, 7
e4626, t2313, p233, ok boomer, 7
e4627, p233, t656, ok boomer, 7
e4628, t656, p233, ok boomer, 7
e4629, p233, t1829, ok boomer, 7
e4630, t1829, p233, ok boomer, 7
e4631, p233, t606, ok boomer, 5
e4632, t606, p233, ok boomer, 5
e4633, p233, t2317, ok boomer, 5
e4634, t2317, p233, ok boomer, 5
e4635, p233, t2279, ok boomer, 4
e4636, t2279, p233, ok boomer, 4
e4637, p234, t2319, ok boomer, 25
e4638, t2319, p234, ok boomer, 25
e4639, p234, t2279, ok boomer, 25
e4640, t2279, p234, ok boomer, 25
e4641, p234, t2321, ok boomer, 25
e4642, t2321, p234, ok boomer, 25
e4643, p234, t2228, ok boomer, 25
e4644, t2228, p234, ok boomer, 25
e4645, p234, t2323, ok boomer, 25
e4646, t2323, p234, ok boomer, 25
e4647, p234, t2324, ok boomer, 25
e4648, t2324, p234, ok boomer, 25
e4649, p234, t2281, ok boomer, 25
e4650, t2281, p234, ok boomer, 25
e4651, p234, t2326, ok boomer, 25
e4652, t2326, p234, ok boomer, 25
e4653, p234, t2221, ok boomer, 25
e4654, t2221, p234, ok boomer, 25
e4655, p234, t2328, ok boomer, 25
e4656, t2328, p234, ok boomer, 25
e4657, p235, t1385, ok boomer, 25
e4658, t1385, p235, ok boomer, 25
e4659, p235, t2330, ok boomer, 25
e4660, t2330, p235, ok boomer, 25
e4661, p235, t2331, ok boomer, 25
e4662, t2331, p235, ok boomer, 25
e4663, p235, t2332, ok boomer, 25
e4664, t2332, p235, ok boomer, 25
e4665, p235, t2333, ok boomer, 25
e4666, t2333, p235, ok boomer, 25
e4667, p235, t2334, ok boomer, 25
e4668, t2334, p235, ok boomer, 25
e4669, p235, t2335, ok boomer, 25
e4670, t2335, p235, ok boomer, 25
e4671, p235, t2279, ok boomer, 25
e4672, t2279, p235, ok boomer, 25
e4673, p235, t1340, ok boomer, 25
e4674, t1340, p235, ok boomer, 25
e4675, p235, t2338, ok boomer, 25
e4676, t2338, p235, ok boomer, 25
e4677, p236, t2339, ok boomer, 25
e4678, t2339, p236, ok boomer, 25
e4679, p236, t2340, ok boomer, 24
e4680, t2340, p236, ok boomer, 24
e4681, p236, t192, ok boomer, 21
e4682, t192, p236, ok boomer, 21
e4683, p236, t1340, ok boomer, 20
e4684, t1340, p236, ok boomer, 20
e4685, p236, t2343, ok boomer, 18
e4686, t2343, p236, ok boomer, 18
e4687, p236, t2344, ok boomer, 16
e4688, t2344, p236, ok boomer, 16
e4689, p236, t379, ok boomer, 16
e4690, t379, p236, ok boomer, 16
e4691, p236, t2346, ok boomer, 15
e4692, t2346, p236, ok boomer, 15
e4693, p236, t2347, ok boomer, 9
e4694, t2347, p236, ok boomer, 9
e4695, p236, t2348, ok boomer, 9
e4696, t2348, p236, ok boomer, 9
e4697, p237, t2349, ok boomer, 25
e4698, t2349, p237, ok boomer, 25
e4699, p237, t2350, ok boomer, 25
e4700, t2350, p237, ok boomer, 25
e4701, p237, t2351, ok boomer, 25
e4702, t2351, p237, ok boomer, 25
e4703, p237, t606, ok boomer, 24
e4704, t606, p237, ok boomer, 24
e4705, p237, t2353, ok boomer, 24
e4706, t2353, p237, ok boomer, 24
e4707, p237, t2202, ok boomer, 23
e4708, t2202, p237, ok boomer, 23
e4709, p237, t2355, ok boomer, 23
e4710, t2355, p237, ok boomer, 23
e4711, p237, t2356, ok boomer, 23
e4712, t2356, p237, ok boomer, 23
e4713, p237, t2357, ok boomer, 23
e4714, t2357, p237, ok boomer, 23
e4715, p237, t2358, ok boomer, 22
e4716, t2358, p237, ok boomer, 22
e4717, p238, t2359, ok boomer, 21
e4718, t2359, p238, ok boomer, 21
e4719, p238, t2360, ok boomer, 20
e4720, t2360, p238, ok boomer, 20
e4721, p238, t2299, ok boomer, 19
e4722, t2299, p238, ok boomer, 19
e4723, p238, t2362, ok boomer, 19
e4724, t2362, p238, ok boomer, 19
e4725, p238, t2363, ok boomer, 17
e4726, t2363, p238, ok boomer, 17
e4727, p238, t2306, ok boomer, 14
e4728, t2306, p238, ok boomer, 14
e4729, p238, t2365, ok boomer, 8
e4730, t2365, p238, ok boomer, 8
e4731, p238, t2366, ok boomer, 7
e4732, t2366, p238, ok boomer, 7
e4733, p238, t2367, ok boomer, 6
e4734, t2367, p238, ok boomer, 6
e4735, p238, t2368, ok boomer, 6
e4736, t2368, p238, ok boomer, 6
e4737, p239, t606, ok boomer, 22
e4738, t606, p239, ok boomer, 22
e4739, p239, t2219, ok boomer, 20
e4740, t2219, p239, ok boomer, 20
e4741, p239, t2371, ok boomer, 12
e4742, t2371, p239, ok boomer, 12
e4743, p239, t2372, ok boomer, 11
e4744, t2372, p239, ok boomer, 11
e4745, p239, t2373, ok boomer, 11
e4746, t2373, p239, ok boomer, 11
e4747, p239, t2279, ok boomer, 9
e4748, t2279, p239, ok boomer, 9
e4749, p239, t2375, ok boomer, 6
e4750, t2375, p239, ok boomer, 6
e4751, p239, t2280, ok boomer, 6
e4752, t2280, p239, ok boomer, 6
e4753, p239, t2377, ok boomer, 5
e4754, t2377, p239, ok boomer, 5
e4755, p239, t2378, ok boomer, 5
e4756, t2378, p239, ok boomer, 5
e4757, p240, t435, ok boomer, 18
e4758, t435, p240, ok boomer, 18
e4759, p240, t2380, ok boomer, 13
e4760, t2380, p240, ok boomer, 13
e4761, p240, t1030, ok boomer, 13
e4762, t1030, p240, ok boomer, 13
e4763, p240, t2382, ok boomer, 13
e4764, t2382, p240, ok boomer, 13
e4765, p240, t581, ok boomer, 12
e4766, t581, p240, ok boomer, 12
e4767, p240, t449, ok boomer, 12
e4768, t449, p240, ok boomer, 12
e4769, p240, t467, ok boomer, 11
e4770, t467, p240, ok boomer, 11
e4771, p240, t2386, ok boomer, 11
e4772, t2386, p240, ok boomer, 11
e4773, p240, t1464, ok boomer, 11
e4774, t1464, p240, ok boomer, 11
e4775, p240, t1073, ok boomer, 11
e4776, t1073, p240, ok boomer, 11
e4777, p241, t2389, ok boomer, 22
e4778, t2389, p241, ok boomer, 22
e4779, p241, t2390, ok boomer, 22
e4780, t2390, p241, ok boomer, 22
e4781, p241, t2391, ok boomer, 22
e4782, t2391, p241, ok boomer, 22
e4783, p241, t2392, ok boomer, 22
e4784, t2392, p241, ok boomer, 22
e4785, p241, t2393, ok boomer, 22
e4786, t2393, p241, ok boomer, 22
e4787, p241, t2394, ok boomer, 22
e4788, t2394, p241, ok boomer, 22
e4789, p241, t2395, ok boomer, 22
e4790, t2395, p241, ok boomer, 22
e4791, p241, t2396, ok boomer, 22
e4792, t2396, p241, ok boomer, 22
e4793, p241, t2397, ok boomer, 22
e4794, t2397, p241, ok boomer, 22
e4795, p241, t2398, ok boomer, 22
e4796, t2398, p241, ok boomer, 22
e4797, p242, t2399, ok boomer, 4
e4798, t2399, p242, ok boomer, 4
e4799, p242, t2400, ok boomer, 4
e4800, t2400, p242, ok boomer, 4
e4801, p242, t1836, ok boomer, 2
e4802, t1836, p242, ok boomer, 2
e4803, p242, t2402, ok boomer, 1
e4804, t2402, p242, ok boomer, 1
e4805, p242, t2403, ok boomer, 1
e4806, t2403, p242, ok boomer, 1
e4807, p242, t2404, ok boomer, 1
e4808, t2404, p242, ok boomer, 1
e4809, p242, t2405, ok boomer, 1
e4810, t2405, p242, ok boomer, 1
e4811, p242, t2406, ok boomer, 1
e4812, t2406, p242, ok boomer, 1
e4813, p242, t2407, ok boomer, 1
e4814, t2407, p242, ok boomer, 1
e4815, p242, t2408, ok boomer, 1
e4816, t2408, p242, ok boomer, 1
e4817, p243, t2409, ok boomer, 11
e4818, t2409, p243, ok boomer, 11
e4819, p243, t487, ok boomer, 9
e4820, t487, p243, ok boomer, 9
e4821, p243, t604, ok boomer, 8
e4822, t604, p243, ok boomer, 8
e4823, p243, t2412, ok boomer, 5
e4824, t2412, p243, ok boomer, 5
e4825, p243, t2413, ok boomer, 5
e4826, t2413, p243, ok boomer, 5
e4827, p243, t2414, ok boomer, 4
e4828, t2414, p243, ok boomer, 4
e4829, p243, t2415, ok boomer, 4
e4830, t2415, p243, ok boomer, 4
e4831, p243, t2279, ok boomer, 4
e4832, t2279, p243, ok boomer, 4
e4833, p243, t2417, ok boomer, 4
e4834, t2417, p243, ok boomer, 4
e4835, p243, t1340, ok boomer, 3
e4836, t1340, p243, ok boomer, 3
e4837, p244, t2396, ok boomer, 25
e4838, t2396, p244, ok boomer, 25
e4839, p244, t2420, ok boomer, 25
e4840, t2420, p244, ok boomer, 25
e4841, p244, t2421, ok boomer, 25
e4842, t2421, p244, ok boomer, 25
e4843, p244, t2422, ok boomer, 25
e4844, t2422, p244, ok boomer, 25
e4845, p244, t2423, ok boomer, 25
e4846, t2423, p244, ok boomer, 25
e4847, p244, t2424, ok boomer, 25
e4848, t2424, p244, ok boomer, 25
e4849, p244, t2425, ok boomer, 4
e4850, t2425, p244, ok boomer, 4
e4851, p244, t2426, ok boomer, 1
e4852, t2426, p244, ok boomer, 1
e4853, p244, t2427, ok boomer, 1
e4854, t2427, p244, ok boomer, 1
e4855, p244, t2428, ok boomer, 1
e4856, t2428, p244, ok boomer, 1
e4857, p245, t2429, ok boomer, 20
e4858, t2429, p245, ok boomer, 20
e4859, p245, t2430, ok boomer, 10
e4860, t2430, p245, ok boomer, 10
e4861, p245, t2431, ok boomer, 10
e4862, t2431, p245, ok boomer, 10
e4863, p245, t2299, ok boomer, 6
e4864, t2299, p245, ok boomer, 6
e4865, p245, t2433, ok boomer, 6
e4866, t2433, p245, ok boomer, 6
e4867, p245, t2434, ok boomer, 5
e4868, t2434, p245, ok boomer, 5
e4869, p245, t2435, ok boomer, 4
e4870, t2435, p245, ok boomer, 4
e4871, p245, t2308, ok boomer, 4
e4872, t2308, p245, ok boomer, 4
e4873, p245, t2437, ok boomer, 4
e4874, t2437, p245, ok boomer, 4
e4875, p245, t2438, ok boomer, 3
e4876, t2438, p245, ok boomer, 3
e4877, p246, t2439, ok boomer, 25
e4878, t2439, p246, ok boomer, 25
e4879, p246, t2279, ok boomer, 24
e4880, t2279, p246, ok boomer, 24
e4881, p246, t2441, ok boomer, 24
e4882, t2441, p246, ok boomer, 24
e4883, p246, t435, ok boomer, 23
e4884, t435, p246, ok boomer, 23
e4885, p246, t431, ok boomer, 22
e4886, t431, p246, ok boomer, 22
e4887, p246, t1385, ok boomer, 20
e4888, t1385, p246, ok boomer, 20
e4889, p246, t2445, ok boomer, 20
e4890, t2445, p246, ok boomer, 20
e4891, p246, t1340, ok boomer, 20
e4892, t1340, p246, ok boomer, 20
e4893, p246, t2447, ok boomer, 11
e4894, t2447, p246, ok boomer, 11
e4895, p246, t2219, ok boomer, 9
e4896, t2219, p246, ok boomer, 9
e4897, p247, t2449, ok boomer, 25
e4898, t2449, p247, ok boomer, 25
e4899, p247, t2450, ok boomer, 25
e4900, t2450, p247, ok boomer, 25
e4901, p247, t2451, ok boomer, 25
e4902, t2451, p247, ok boomer, 25
e4903, p247, t2452, ok boomer, 25
e4904, t2452, p247, ok boomer, 25
e4905, p247, t2453, ok boomer, 25
e4906, t2453, p247, ok boomer, 25
e4907, p247, t2454, ok boomer, 25
e4908, t2454, p247, ok boomer, 25
e4909, p247, t2455, ok boomer, 25
e4910, t2455, p247, ok boomer, 25
e4911, p247, t2456, ok boomer, 25
e4912, t2456, p247, ok boomer, 25
e4913, p247, t2457, ok boomer, 25
e4914, t2457, p247, ok boomer, 25
e4915, p247, t2458, ok boomer, 25
e4916, t2458, p247, ok boomer, 25
e4917, p248, t2459, ok boomer, 25
e4918, t2459, p248, ok boomer, 25
e4919, p248, t2460, ok boomer, 25
e4920, t2460, p248, ok boomer, 25
e4921, p248, t2461, ok boomer, 25
e4922, t2461, p248, ok boomer, 25
e4923, p248, t2462, ok boomer, 25
e4924, t2462, p248, ok boomer, 25
e4925, p248, t2302, ok boomer, 25
e4926, t2302, p248, ok boomer, 25
e4927, p248, t2464, ok boomer, 23
e4928, t2464, p248, ok boomer, 23
e4929, p248, t2465, ok boomer, 22
e4930, t2465, p248, ok boomer, 22
e4931, p248, t2466, ok boomer, 22
e4932, t2466, p248, ok boomer, 22
e4933, p248, t2467, ok boomer, 21
e4934, t2467, p248, ok boomer, 21
e4935, p248, t2468, ok boomer, 20
e4936, t2468, p248, ok boomer, 20
e4937, p249, t2469, ok boomer, 20
e4938, t2469, p249, ok boomer, 20
e4939, p249, t2470, ok boomer, 20
e4940, t2470, p249, ok boomer, 20
e4941, p249, t2471, ok boomer, 20
e4942, t2471, p249, ok boomer, 20
e4943, p249, t2472, ok boomer, 20
e4944, t2472, p249, ok boomer, 20
e4945, p249, t2473, ok boomer, 20
e4946, t2473, p249, ok boomer, 20
e4947, p249, t2474, ok boomer, 19
e4948, t2474, p249, ok boomer, 19
e4949, p249, t2475, ok boomer, 19
e4950, t2475, p249, ok boomer, 19
e4951, p249, t2476, ok boomer, 18
e4952, t2476, p249, ok boomer, 18
e4953, p249, t2477, ok boomer, 18
e4954, t2477, p249, ok boomer, 18
e4955, p249, t2478, ok boomer, 18
e4956, t2478, p249, ok boomer, 18
e4957, p250, t545, ok boomer, 18
e4958, t545, p250, ok boomer, 18
e4959, p250, t2480, ok boomer, 18
e4960, t2480, p250, ok boomer, 18
e4961, p250, t2481, ok boomer, 17
e4962, t2481, p250, ok boomer, 17
e4963, p250, t2482, ok boomer, 5
e4964, t2482, p250, ok boomer, 5
e4965, p250, t2483, ok boomer, 5
e4966, t2483, p250, ok boomer, 5
e4967, p250, t2484, ok boomer, 5
e4968, t2484, p250, ok boomer, 5
e4969, p250, t2485, ok boomer, 5
e4970, t2485, p250, ok boomer, 5
e4971, p250, t2486, ok boomer, 3
e4972, t2486, p250, ok boomer, 3
e4973, p250, t2487, ok boomer, 3
e4974, t2487, p250, ok boomer, 3
e4975, p250, t2488, ok boomer, 2
e4976, t2488, p250, ok boomer, 2
e4977, p251, t2489, ok boomer, 25
e4978, t2489, p251, ok boomer, 25
e4979, p251, t2490, ok boomer, 25
e4980, t2490, p251, ok boomer, 25
e4981, p251, t2491, ok boomer, 8
e4982, t2491, p251, ok boomer, 8
e4983, p251, t2492, ok boomer, 1
e4984, t2492, p251, ok boomer, 1
e4985, p251, t545, ok boomer, 1
e4986, t545, p251, ok boomer, 1
e4987, p251, t1163, ok boomer, 1
e4988, t1163, p251, ok boomer, 1
e4989, p251, t2495, ok boomer, 1
e4990, t2495, p251, ok boomer, 1
e4991, p251, t2496, ok boomer, 1
e4992, t2496, p251, ok boomer, 1
e4993, p251, t2497, ok boomer, 1
e4994, t2497, p251, ok boomer, 1
e4995, p251, t2498, ok boomer, 1
e4996, t2498, p251, ok boomer, 1
e4997, p252, t2499, ok boomer, 22
e4998, t2499, p252, ok boomer, 22
e4999, p252, t2500, ok boomer, 15
e5000, t2500, p252, ok boomer, 15
e5001, p252, t2501, ok boomer, 13
e5002, t2501, p252, ok boomer, 13
e5003, p252, t2502, ok boomer, 7
e5004, t2502, p252, ok boomer, 7
e5005, p252, t2482, ok boomer, 5
e5006, t2482, p252, ok boomer, 5
e5007, p252, t2504, ok boomer, 5
e5008, t2504, p252, ok boomer, 5
e5009, p252, t2505, ok boomer, 5
e5010, t2505, p252, ok boomer, 5
e5011, p252, t2506, ok boomer, 5
e5012, t2506, p252, ok boomer, 5
e5013, p252, t2507, ok boomer, 5
e5014, t2507, p252, ok boomer, 5
e5015, p252, t2508, ok boomer, 5
e5016, t2508, p252, ok boomer, 5
e5017, p253, t2509, ok boomer, 9
e5018, t2509, p253, ok boomer, 9
e5019, p253, t2510, ok boomer, 4
e5020, t2510, p253, ok boomer, 4
e5021, p253, t2511, ok boomer, 3
e5022, t2511, p253, ok boomer, 3
e5023, p253, t2512, ok boomer, 3
e5024, t2512, p253, ok boomer, 3
e5025, p253, t2513, ok boomer, 2
e5026, t2513, p253, ok boomer, 2
e5027, p253, t2514, ok boomer, 2
e5028, t2514, p253, ok boomer, 2
e5029, p253, t2515, ok boomer, 1
e5030, t2515, p253, ok boomer, 1
e5031, p253, t2516, ok boomer, 1
e5032, t2516, p253, ok boomer, 1
e5033, p253, t2517, ok boomer, 1
e5034, t2517, p253, ok boomer, 1
e5035, p253, t2518, ok boomer, 1
e5036, t2518, p253, ok boomer, 1
e5037, p254, t2519, ok boomer, 2
e5038, t2519, p254, ok boomer, 2
e5039, p254, t2520, ok boomer, 1
e5040, t2520, p254, ok boomer, 1
e5041, p254, t2521, ok boomer, 1
e5042, t2521, p254, ok boomer, 1
e5043, p254, t2522, ok boomer, 1
e5044, t2522, p254, ok boomer, 1
e5045, p254, t2523, ok boomer, 1
e5046, t2523, p254, ok boomer, 1
e5047, p254, t2524, ok boomer, 1
e5048, t2524, p254, ok boomer, 1
e5049, p254, t2525, ok boomer, 1
e5050, t2525, p254, ok boomer, 1
e5051, p254, t2526, ok boomer, 1
e5052, t2526, p254, ok boomer, 1
e5053, p254, t2527, ok boomer, 1
e5054, t2527, p254, ok boomer, 1
